rms,kurtosis,skewness,pico,fator_crista,freq_dominante,energia_baixa,energia_media,energia_alta,classe,tipo_falha,severidade,arquivo
0.07868266360168306,-0.29618363787440494,-0.00923837446847934,0.2436627692307692,3.0967783469379055,1066.40625,254.4536002581988,206.3722890162575,27.074895432978973,Normal,Normal,0,1797_Normal.npz
0.0727458098010782,0.3371679606763882,0.1993943203966805,0.31125415384615385,4.278654045771241,1031.25,225.36490005862876,215.21543997532964,26.822808661725126,Normal,Normal,0,1797_Normal.npz
0.0775493171839825,-0.3712939488986189,-0.017627954629180015,0.2221753846153846,2.8649560356771064,1031.25,239.37757852616406,228.24879147634596,34.55688731634145,Normal,Normal,0,1797_Normal.npz
0.06802578775258568,-0.13121365493778514,-0.11588541197299801,0.2330233846153846,3.42551541071975,1031.25,213.3227116113319,215.18998284346935,35.00118887449635,Normal,Normal,0,1797_Normal.npz
0.07356061244608704,0.038270884901110414,-0.05308482765522666,0.2526332307692308,3.43435463660599,1031.25,249.50307003074826,219.54395573153695,34.521665034563085,Normal,Normal,0,1797_Normal.npz
0.07273795468096754,-0.2219782468822018,-0.03851094244005892,0.22864246153846152,3.143372153189653,1031.25,239.35419199067402,200.46240015269365,29.445183331880575,Normal,Normal,0,1797_Normal.npz
0.07105031290998048,-0.4703548972358722,-0.010499165155207046,0.20402584615384614,2.871568575991868,1066.40625,225.63432297478053,227.1471082333194,45.85461188351166,Normal,Normal,0,1797_Normal.npz
0.07080481616085248,-0.24941653318232815,0.087696728296858,0.20527753846153846,2.8992030387491465,1031.25,217.77712091240204,224.18997774169424,38.64385279391192,Normal,Normal,0,1797_Normal.npz
0.07168146872449747,-0.22573247963462206,0.0761473699737444,0.21716861538461538,3.029634003682651,1031.25,225.01227784413038,200.49479048440472,38.7098306261607,Normal,Normal,0,1797_Normal.npz
0.07204751708982879,0.02801391989308044,0.06700459116828078,0.27140861538461536,3.767077978128178,1031.25,219.73779264240164,207.0479312811884,33.59313048682766,Normal,Normal,0,1797_Normal.npz
0.07387917284083323,0.1363541743728045,0.24054131247807445,0.2601433846153846,3.521200553012724,1031.25,238.20653354529543,212.74548648821357,26.74759175051785,Normal,Normal,0,1797_Normal.npz
0.07488066106161956,-0.26179517583636924,0.029475145149455415,0.23281476923076924,3.109144145085348,1031.25,232.8182038792008,212.9512531441906,27.51593222378427,Normal,Normal,0,1797_Normal.npz
0.06997017070977428,0.2687682153486515,-0.194847627306285,0.26452430769230767,3.7805296833054998,1031.25,218.6864471937473,218.57048816530477,37.32520536110349,Normal,Normal,0,1797_Normal.npz
0.07437653501794693,-0.23117378898743768,-0.044866103650140224,0.2125790769230769,2.858147083431182,1066.40625,225.74880394130597,213.0800006478362,36.034785226243955,Normal,Normal,0,1797_Normal.npz
0.07155198592365095,-0.14906925317573583,0.0958513384594136,0.2330233846153846,3.256700443483995,1031.25,249.2279026874694,205.90677015751237,31.22695615880935,Normal,Normal,0,1797_Normal.npz
0.06928394507481107,-0.41777267118383277,-0.07705642945457065,0.19213476923076922,2.7731499519259755,1031.25,229.57460338485757,199.47255970797033,28.556864477647657,Normal,Normal,0,1797_Normal.npz
0.07231102234315664,-0.10419256137670097,0.1352857196265267,0.2205064615384615,3.049417005710307,1031.25,207.09461103140677,223.5166369752843,29.689676197773558,Normal,Normal,0,1797_Normal.npz
0.07396742099179553,-0.13633806900130452,-0.18596394273174718,0.20673784615384616,2.794985185400462,1031.25,223.11779612832416,218.43344784802295,40.16800181162971,Normal,Normal,0,1797_Normal.npz
0.07568892171255233,-0.20390345649847896,0.0010186740092990591,0.2261390769230769,2.9877434042873863,1031.25,231.7348791518826,220.50109157963922,34.83795182861589,Normal,Normal,0,1797_Normal.npz
0.06825558619535056,-0.14753221575271525,-0.00908197981553276,0.19797599999999999,2.900509844620377,1031.25,212.2444008956368,201.98438941780714,24.488588883397576,Normal,Normal,0,1797_Normal.npz
0.07247631715301964,-0.5315185687818831,0.05026853412827045,0.18963138461538462,2.6164599941435887,1066.40625,196.64523242602743,205.43314423267495,28.25678496973868,Normal,Normal,0,1797_Normal.npz
0.07331115416244521,0.16446551534238507,0.06231779968452643,0.2369870769230769,3.2326196375887273,1031.25,217.33081512392613,208.66505747044562,34.344801185013246,Normal,Normal,0,1797_Normal.npz
0.07493435055778253,-0.18047428015140143,-0.05058631899865992,0.22467876923076924,2.9983414449916848,1066.40625,235.65316613916156,208.5037559595707,27.415301736904944,Normal,Normal,0,1797_Normal.npz
0.07000801195396882,-0.5658838765241221,-0.0017294518159722053,0.18879692307692306,2.6967902321148687,1031.25,234.303538889353,190.43418449015508,26.176024764762424,Normal,Normal,0,1797_Normal.npz
0.0714514410771684,-0.08617493243394803,-0.009293575636308131,0.2303113846153846,3.2233273510090985,1031.25,225.08387137803584,207.229540879997,28.20349467565392,Normal,Normal,0,1797_Normal.npz
0.07658084804183715,-0.15202515226606828,0.03441876154300756,0.22593046153846155,2.950221459026029,1031.25,222.23504031978246,217.6104800361323,30.531081878290074,Normal,Normal,0,1797_Normal.npz
0.0691157408812251,-0.46415963083760126,0.019682162071737876,0.18545907692307692,2.6833117071472308,1042.96875,203.947775135578,206.56019036341416,30.286431273720282,Normal,Normal,0,1797_Normal.npz
0.0753971307238727,-0.12964603087174487,-0.11424961673828167,0.22780799999999998,3.021441234045872,1031.25,205.8313161595327,211.91296045203507,27.57999730861876,Normal,Normal,0,1797_Normal.npz
0.06896939645029666,-0.3784894939189627,-0.013986275888261568,0.192552,2.791846958666362,1066.40625,193.47857618073323,208.50831122751543,31.27172056835583,Normal,Normal,0,1797_Normal.npz
0.07365297466334435,-0.24491199685969622,-0.06334263873788036,0.24616615384615384,3.342243197061824,1066.40625,211.75743952614928,211.08443989709332,32.591704366768965,Normal,Normal,0,1797_Normal.npz
0.06750515478729391,0.2269535570767247,-0.1330792226733194,0.22113230769230768,3.2757840206649185,1031.25,228.54465273436512,199.8249743779536,32.91711521817162,Normal,Normal,0,1797_Normal.npz
0.07171458021083953,-0.3035773775924535,0.031141902418504352,0.24595753846153845,3.4296727024750147,1066.40625,220.66778494329876,215.53656908086765,30.803677601063303,Normal,Normal,0,1797_Normal.npz
0.07274046155231581,-0.35085290531933433,-0.07374232392502983,0.19714153846153845,2.710204664411312,1031.25,224.64580634199862,216.45718693093113,26.133508818763545,Normal,Normal,0,1797_Normal.npz
0.07113891047960996,-0.4034249194942392,-0.009606075590617148,0.200688,2.8210721581885143,1031.25,225.89011095061133,208.7875636355234,27.566377124660004,Normal,Normal,0,1797_Normal.npz
0.07151475930375777,-0.4093194330833625,-0.13831701355526724,0.1910916923076923,2.67205950073645,1031.25,228.99847571989366,221.2110695920705,26.236533832630677,Normal,Normal,0,1797_Normal.npz
0.0731571311002929,-0.3743358071072942,0.02669573102108062,0.2125790769230769,2.905787493786058,1066.40625,240.77726215477122,213.2819620788323,28.00534600936708,Normal,Normal,0,1797_Normal.npz
0.07260985836413003,-0.2639908972289775,-0.07046886923619824,0.22572184615384616,3.1086942039055887,1031.25,217.47964785387234,207.40773270650118,27.930927978553143,Normal,Normal,0,1797_Normal.npz
0.0758015640240725,-0.46658541328699243,0.0196067177111561,0.23281476923076924,3.0713715728833315,1031.25,261.40545264777296,198.7454574815941,28.390498391864703,Normal,Normal,0,1797_Normal.npz
0.07615681173233599,-0.4286276103957687,0.01774825014880996,0.22864246153846152,3.0022588398504957,1066.40625,236.9689335660457,215.74641294196505,29.242481248781193,Normal,Normal,0,1797_Normal.npz
0.0707283718703157,-0.3089903719003675,-0.06178197331484505,0.2075723076923077,2.934781360150982,1031.25,216.4391247074435,205.64838403636935,30.3667737329031,Normal,Normal,0,1797_Normal.npz
0.0735358038759962,-0.4787779806527408,-0.04177030548792779,0.2209236923076923,3.0043010392571072,1066.40625,229.0110174322316,211.87109762738203,28.144572289941863,Normal,Normal,0,1797_Normal.npz
0.07262149047533449,-0.3187448171886107,-0.021945145720784577,0.254928,3.5103658432285743,1031.25,257.0021872200084,204.82271165886323,28.258014375232634,Normal,Normal,0,1797_Normal.npz
0.07572788045918007,-0.4436969986196502,-0.021927434010842975,0.20715507692307691,2.735519274980748,1066.40625,256.60718232427973,217.18931593961568,36.02395433633496,Normal,Normal,0,1797_Normal.npz
0.07267403372450122,-0.3215173407488954,-0.14139155581199686,0.20027076923076922,2.755740375089104,1031.25,245.29847940625623,216.430098791343,34.58475142021865,Normal,Normal,0,1797_Normal.npz
0.07165642237274664,-0.17797462658564234,0.07675920727280455,0.2628553846153846,3.6682739040643204,1031.25,226.7415770781177,210.66300483324414,32.947002740483995,Normal,Normal,0,1797_Normal.npz
0.07769351958496924,-0.18869740809434887,0.021730428382074618,0.23510953846153848,3.0261151691268187,1031.25,242.63180446182758,215.81789995118737,29.917649977234955,Normal,Normal,0,1797_Normal.npz
0.07737990354290429,-0.6056419502547743,-0.016003915507419475,0.20465169230769228,2.644765406430676,1031.25,251.42160589876727,205.06309337995754,28.895420408156383,Normal,Normal,0,1797_Normal.npz
0.07412032936526912,-0.1390215337227252,-0.005604592017522278,0.24574892307692306,3.315540079892315,1066.40625,206.6614952159156,209.751301904182,33.44596342177819,Normal,Normal,0,1797_Normal.npz
0.07263980385785328,-0.4644127565454701,0.021195257529828,0.20193969230769232,2.780014280116461,1031.25,231.44323318886717,204.72838308346567,44.49640210370003,Normal,Normal,0,1797_Normal.npz
0.07402487529314507,-0.15667675815183513,-0.04280819140188584,0.2641070769230769,3.5678152177954767,1031.25,242.54439984201616,195.74778811736118,30.784938217889138,Normal,Normal,0,1797_Normal.npz
0.0689451454426997,-0.1881486816887703,-0.047058661779504365,0.23072861538461537,3.3465534602681863,1031.25,232.32436246549236,198.27386420874967,34.022326395332264,Normal,Normal,0,1797_Normal.npz
0.07220255453177422,-0.5281407708475117,-0.028945528990411654,0.19380369230769232,2.6841666932156585,1031.25,230.50862229467822,211.15429286562647,38.57255185711581,Normal,Normal,0,1797_Normal.npz
0.07115113459644418,-0.1521708425422399,-0.15706828811217882,0.1913003076923077,2.688647321064692,1031.25,215.40411504481617,217.4939594142275,38.45506835213999,Normal,Normal,0,1797_Normal.npz
0.07197483886905688,-0.4676819068460807,-0.05026618773336241,0.19192615384615386,2.6665728829023982,1031.25,220.90371253824884,206.8996707009527,25.182022335707128,Normal,Normal,0,1797_Normal.npz
0.06879030556361757,-0.2725427218375396,-0.051048366843157764,0.21007569230769232,3.05385606708823,1066.40625,189.51177026584412,204.7093179898363,26.47139080167792,Normal,Normal,0,1797_Normal.npz
0.06919187934066696,-0.46202223720708613,0.06333535307171088,0.20798953846153845,3.005981917862088,1031.25,215.4229498820033,191.4450217153505,30.51359273125246,Normal,Normal,0,1797_Normal.npz
0.07280037201290311,-0.3921653683803963,-0.06655625168633657,0.2127876923076923,2.9228929211747516,1066.40625,205.07662295468765,204.09743273529747,27.487499247616974,Normal,Normal,0,1797_Normal.npz
0.06781591445804093,-0.19576729961917483,0.0688085567455676,0.19818461538461538,2.922390956108055,1042.96875,219.64001770573972,196.48597667050998,24.559336405812548,Normal,Normal,0,1797_Normal.npz
0.07268360084909734,-0.4494886258403614,-0.12963266568873644,0.21800307692307694,2.9993433742468474,1066.40625,204.05072403722997,215.49587206218195,29.563281076485104,Normal,Normal,0,1797_Normal.npz
0.06827310792096057,-0.39333612829636966,-0.06592034694462262,0.18921415384615384,2.7714302062836085,1042.96875,225.8976595557657,200.36692496401304,38.33408701568297,Normal,Normal,0,1797_Normal.npz
0.0766364673048073,-0.3469957286942962,0.13541953052364963,0.23761292307692305,3.1005203021925554,1066.40625,234.78717143450038,229.25736203403397,43.610377099325916,Normal,Normal,0,1797_Normal.npz
0.07079274866964413,-0.21805720697262032,-0.013638061966241634,0.2207150769230769,3.1177639060360844,1031.25,217.79766695213937,203.922815449871,31.371381196502547,Normal,Normal,0,1797_Normal.npz
0.07039041935826439,-0.2701960623539015,-0.18011130846872567,0.21195323076923075,3.0111090742242452,1031.25,227.67983762642592,207.0350480500498,27.83964496406029,Normal,Normal,0,1797_Normal.npz
0.07132724556719307,-0.2212330915787617,0.14114440500924227,0.2355267692307692,3.302058940137929,1066.40625,225.9771606642708,190.58678121524358,25.953985822179696,Normal,Normal,0,1797_Normal.npz
0.07026356244291737,-0.12325223872404134,-0.05380936189976765,0.22530461538461538,3.206564074330818,1066.40625,207.7959969707481,199.39256393287422,29.43257949191985,Normal,Normal,0,1797_Normal.npz
0.07617064264903708,0.030253547343565224,0.09109112476347281,0.24866953846153847,3.2646375228950273,1066.40625,237.82047523900346,208.64953534426547,25.847334037931653,Normal,Normal,0,1797_Normal.npz
0.068703866038365,-0.16044553539408657,0.07206793517778887,0.21654276923076923,3.151828003313039,1031.25,215.1596345301947,195.56457348710447,31.83549612802496,Normal,Normal,0,1797_Normal.npz
0.07252044436736964,-0.18568500372770425,-0.07070743474821063,0.2194633846153846,3.026227793103661,1066.40625,221.8845668575062,198.30259739748493,25.663136069654588,Normal,Normal,0,1797_Normal.npz
0.07480421797236998,-0.15926137027055853,-0.0380380789050358,0.24199384615384617,3.2350294193266906,1031.25,231.08465899382293,215.73166321161477,27.25487027459618,Normal,Normal,0,1797_Normal.npz
0.07625582603677594,-0.13777186146624798,-0.16213356436563933,0.222384,2.916288646602843,1031.25,242.43226831392477,202.5744660477365,30.29042203886045,Normal,Normal,0,1797_Normal.npz
0.07539993473188233,-0.24242622434429384,-0.08446731206787907,0.235944,3.129233473823014,1031.25,240.38775338425015,207.7745989003682,25.926502654034525,Normal,Normal,0,1797_Normal.npz
0.06878390027374119,-0.47298090381551017,-0.031007000513523585,0.19839323076923077,2.8842974837316584,1066.40625,201.9230381779747,219.49251989262302,38.47030913270524,Normal,Normal,0,1797_Normal.npz
0.07329320336313613,0.05964228362114854,-0.06884615020044323,0.22843384615384613,3.116712537592114,1031.25,234.01637497840983,213.33688463072045,35.10223121330673,Normal,Normal,0,1797_Normal.npz
0.0725167073440625,-0.047624876251990855,0.07137086579468051,0.2371956923076923,3.2709109482205725,1066.40625,249.81175099127196,202.49115747423824,36.28772296096611,Normal,Normal,0,1797_Normal.npz
0.07309467536245341,-0.21882251992381363,-0.11592866867081654,0.2205064615384615,3.016723997245589,1031.25,196.76787135352396,215.34768339590318,34.206682643474046,Normal,Normal,0,1797_Normal.npz
0.07092108485817218,-0.28334192776891287,0.04743666004830517,0.20944984615384615,2.953280343601278,1031.25,243.50118884701706,190.98652990876968,27.089057359330678,Normal,Normal,0,1797_Normal.npz
0.07741803577767313,-0.25219553872693057,-0.10257540717313486,0.21132738461538458,2.7296918892297817,1066.40625,232.06937614849417,221.3025071925996,30.36798573185296,Normal,Normal,0,1797_Normal.npz
0.07434333114548058,-0.5069068572764235,-0.10147119079396547,0.20298276923076922,2.7303426659820116,1031.25,244.28265997408508,220.67468697760035,43.358272450512544,Normal,Normal,0,1797_Normal.npz
0.07332849460991468,-0.6177954325252206,-0.07543652732288937,0.19818461538461538,2.7026958097070963,1066.40625,220.6577705702248,231.4581762581237,47.98043606287186,Normal,Normal,0,1797_Normal.npz
0.06985547358369064,-0.30799365176158844,-0.0017639263276434218,0.20527753846153846,2.9386034856917047,1031.25,231.18874163625586,212.32780106564428,36.6911275191358,Normal,Normal,0,1797_Normal.npz
0.07889863560353551,-0.592361055995092,0.052838548790526456,0.19547261538461536,2.477515785179237,1031.25,268.2174487126749,201.43560279095493,27.31846723031416,Normal,Normal,0,1797_Normal.npz
0.07312199021905642,-0.1570732689135741,-0.006578921650953066,0.24595753846153845,3.363660335124099,1031.25,232.00643047720644,217.28755066254638,40.131365191810644,Normal,Normal,0,1797_Normal.npz
0.07358840351256511,-0.38870935079685376,0.004506499780446565,0.2205064615384615,2.9964838305149804,1031.25,231.92865631555236,217.84954466143702,38.89162755476522,Normal,Normal,0,1797_Normal.npz
0.07669391320441608,-0.5002761667115507,-0.11330618675843154,0.19839323076923077,2.586818460830935,1066.40625,228.71236634158507,210.0307428238171,32.287383216448575,Normal,Normal,0,1797_Normal.npz
0.07317639419822433,-0.4763063358099462,0.019721136471513596,0.19213476923076922,2.625638651280629,1031.25,238.09856336200173,198.14460987213687,28.43293435771972,Normal,Normal,0,1797_Normal.npz
0.07552756439002974,-0.5893380788627347,-0.08550807925475648,0.1940123076923077,2.568761603823713,1031.25,248.9335781939591,211.5573428523852,25.479157466840302,Normal,Normal,0,1797_Normal.npz
0.07071365921317943,-0.34227826321753074,-0.09115255923166223,0.1942209230769231,2.7465828379316344,1031.25,241.90886096114997,208.18020709566014,26.514178042599713,Normal,Normal,0,1797_Normal.npz
0.07787109461075539,-0.443757599714536,0.046731949016093635,0.22676492307692306,2.912055158839353,1066.40625,252.92364923722803,214.93860172491816,25.82915659214474,Normal,Normal,0,1797_Normal.npz
0.0723233036805512,-0.13869549539082993,-0.23721941630951596,0.2507556923076923,3.4671493031976808,1031.25,231.22342558030547,213.94911838863533,34.27498305045408,Normal,Normal,0,1797_Normal.npz
0.0740730552006248,-0.4671399243070202,-0.09570758352564553,0.21487384615384614,2.9008368195666114,1066.40625,237.0588484008031,231.11153431420763,43.95863886926966,Normal,Normal,0,1797_Normal.npz
0.07803814496775603,-0.1748908956586468,0.027750047573826084,0.2561796923076923,3.2827496359026243,1031.25,241.17383151289962,214.94871666293062,28.443159200486768,Normal,Normal,0,1797_Normal.npz
0.07491671097302345,-0.37785457215512874,-0.02873420291408262,0.21174461538461536,2.826400309781644,1031.25,252.28389504347348,200.40044979970446,26.082929551506965,Normal,Normal,0,1797_Normal.npz
0.07324520590473732,-0.47702408059539314,-0.16297118418605105,0.2075723076923077,2.833937113630105,1066.40625,208.36132002172778,207.86338560589246,29.61339569952436,Normal,Normal,0,1797_Normal.npz
0.0766555499387679,-0.4358164618725717,-0.03268623686126941,0.20506892307692307,2.6751999427727178,1031.25,254.50332762818073,204.81603445732588,26.59140487176804,Normal,Normal,0,1797_Normal.npz
0.08161521754205377,-0.3156838081881368,0.00795355492704689,0.26535876923076923,3.251339356767679,1066.40625,230.71329665726407,215.31483331548566,27.933353332800458,Normal,Normal,0,1797_Normal.npz
0.07326999801852976,-0.24001868385617176,-0.13218314431037653,0.2090326153846154,2.852908704139187,1031.25,247.9360433041771,202.91716279324953,25.469897230690187,Normal,Normal,0,1797_Normal.npz
0.0798983779186802,-0.49404225246421163,-0.026361423716698026,0.238656,2.9869943034913975,1066.40625,269.02329828609885,220.08057300817651,28.64902849481137,Normal,Normal,0,1797_Normal.npz
0.07497532547089553,-0.25179667689300667,-0.09978735895841102,0.20632061538461538,2.751846875136564,1031.25,228.15748576114828,196.74425234805264,27.104727829211644,Normal,Normal,0,1797_Normal.npz
